id,xpoints,ypoints,annotationtypeid,annotation,assetcomponentid,assetcomponenttypeid,component_name,component_type_name,filename,label
166400,"1849.35302734375,1875.9996337890625,1887.2309043891605,1860.584297943848","1404.5523681640625,1401.208251953125,1490.701328354834,1494.0454445657715",3643,rusted,142830,1147,ai-bolts_1727834784606,ai-bolts,PM-BB-TOWER-AP1-C1-0-TB(8).JPG,8
293656,"1956.862548828125,29.41140365600586,46.90301765658332,1974.3541628287026","2556.8623046875,2705.8818359375,2932.12218949063,2783.10265824063",3540,ok,270084,1090,AI-Armour Rod for Sus. Fitting_1730442142222,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0013-C2-T-I(14).JPG,0
293110,"1461.293701171875,2421.59716796875,2402.866673394796,1442.563206597921","2435.963134765625,2347.707763671875,2143.901936884503,2232.157307978253",3755,tilted,269538,1101,AI-Grading Ring-Twrside_1730355768524,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-T-I(5).JPG,12
243146,"2262.275390625,2476.610107421875,2459.5949981910426,2245.2602813941676","1332.4327392578125,1398.6243896484375,1453.7208949740527,1387.5292445834277",3485,bend/deformed,219575,1075,AI-Dead End Joints for Earth wire_1729577374488,AI-Dead End Joints for Earth wire,PM-BB-TOWER-0007-C1-0-EP(3).JPG,9
296613,"2074.509521484375,2517.64697265625,2507.234938595107,2064.097487423232","11.76479434967041,70.58831787109375,149.02568372676618,90.20216020534284",3755,tilted,273041,1101,AI-Grading Ring-Twrside_1731248944277,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C2-B-I(11).JPG,12
297976,"3674.405517578125,3667.016357421875,3603.2412088989877,3610.6303690552377","1450.9263916015625,1515.8453369140625,1508.586365220117,1443.667419907617",3453,ok,274404,1069,AI-D-Shackle_1731492160394,AI-D-Shackle,PM-BB-TOWER-0018-C2-T-I-BHOPAL(2).JPG,0
175270,"341.8218994140625,374.6025085449219,394.41179460123897,361.6311854703796","2197.91552734375,2147.48388671875,2160.3599394373605,2210.7915800623605",3425,ok,151699,1061,AI-Step Bolts_1729509213932,AI-Step Bolts,PM-BB-TOWER-0007-C1-B-I-SS(24).JPG,0
293975,"1580.39208984375,2090.19580078125,2106.5847809603656,1596.7810700228658","117.64714050292969,196.07847595214844,89.55009841095539,11.118762961736635",3755,tilted,270403,1101,AI-Grading Ring-Twrside_1730686642028,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C1-T-I(10).JPG,12
295564,"1619.60791015625,2392.15673828125,2391.181631763277,1618.6328036382768","666.6665649414062,658.823486328125,562.774799976625,570.6178785899062",3756,tilted,271992,1103,AI-Grading Ring-lineside_1731074854301,AI-Grading Ring-lineside,DJI_20240112164603_0155_V.JPG,12
293450,"1803.770751953125,1930.44189453125,1931.6955330930357,1805.0243905149107","988.9810791015625,997.8480834960938,979.9390104951458,971.0720061006145",3755,tilted,269878,1101,AI-Grading Ring-Twrside_1730397681380,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C1-M-I(8).JPG,12
297764,"2506.419921875,2647.20849609375,2638.636716045192,2497.848141826442","2372.156005859375,2343.7880859375,2301.2467683196837,2329.6146882415587",3425,ok,274192,1061,AI-Step Bolts_1731484490094,AI-Step Bolts,PM-BB-TOWER-0018-C2-0-EP(2).JPG,0
298413,"1567.753662109375,1910.77880859375,1912.4139667492918,1569.3888202649168","102.25411987304688,109.3476791381836,30.27589798220359,23.18233871706687",3755,tilted,274841,1101,AI-Grading Ring-Twrside_1731564260169,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-M-I(2).JPG,12
293287,"1424.01123046875,2453.6583251953125,2409.8189782661725,1380.17188353961","2409.630126953125,2187.240478515625,1984.2676489912117,2206.6572974287114",3905,wrong direction,269715,1101,AI-Grading Ring-Twrside_1730377023111,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C2-T-I(7).JPG,13
265625,"1787.4761962890625,2122.811767578125,2120.2831889197114,1784.9476176306487","124.6854248046875,115.0543212890625,27.014319684582972,36.64542320020797",3755,tilted,242053,1101,AI-Grading Ring-Twrside_1729845563121,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-M-I(2).JPG,12
293443,"1270.588134765625,1862.7449951171875,1841.2102055770715,1249.053345225509","368.6274108886719,258.8235168457031,142.68944461128268,252.49333865425143",3755,tilted,269871,1101,AI-Grading Ring-Twrside_1730397486666,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C1-M-I(4).JPG,12
298014,"219.60787963867188,325.490234375,263.31044835329635,157.42809361696823","1321.568603515625,1764.7056884765625,1779.5628114401243,1336.4257264791868",3756,tilted,274442,1103,AI-Grading Ring-lineside_1731492734043,AI-Grading Ring-lineside,PM-BB-TOWER-0018-C2-T-I-BHOPAL(4).JPG,12
263526,"2530.2744140625,2934.429443359375,2929.6413353223766,2525.4863060255016","54.169456481933594,168.03656005859375,185.0312660200647,71.16416244340452",3331,ok,239954,1037,AI-Insulator Long Rod_1729665653339,AI-Insulator Long Rod,PM-BB-TOWER-0007-C1-B-I-SS(12).JPG,0
266463,"2018.371337890625,2168.674072265625,2173.577977522685,2023.275243147685","1360.2647705078125,1364.642578125,1196.277397718653,1191.8995901014655",3684,ok,242891,1183,Ai-Suspension clamp_1729945756957,Ai-Suspension clamp,PM-BB-TOWER-0010-C2-B-I(8).JPG,0
166776,"1396.0784912109375,2760.7841796875,2848.5297883773947,1483.8240999008324","1345.0980224609375,1235.2939453125,2325.8448103414858,2435.6488874899233",3645,bush found,143206,1019,AI-Chimney  Normal_1728016232036,AI-Chimney  Normal,PM-BB-TOWER-0003-C2-0-TB(2).JPG,3
295271,"885.4456176757812,1074.5645751953125,1046.534673941148,857.4157164216168","1380.5020751953125,1284.6292724609375,1229.3374112304916,1325.2102139648666",3340,ok,271699,1039,AI-Arcing Horn_1730992273657,AI-Arcing Horn,DJI_20240112162306_0016_V.JPG,0
292402,"1066.6668701171875,1880.39208984375,1862.1716624308558,1048.4464427042933","2160.7841796875,2070.588134765625,1906.2081853686047,1996.4042302904797",3755,tilted,268830,1101,AI-Grading Ring-Twrside_1730214900943,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C2-B-I(7).JPG,12
292216,"1917.737060546875,2428.358154296875,2428.5044657508815,1917.8833720008818","77.04432678222656,78.30509948730469,19.048015024629258,17.787242319551133",3563,ok,268644,1101,AI-Grading Ring-Twrside_1730197629214,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C1-M-I(5).JPG,0
266479,"1579.8311767578125,2175.32861328125,2192.160986274093,1596.6635497506554","2735.47265625,2659.219970703125,2790.672848670058,2866.925534216933",3755,tilted,242907,1101,AI-Grading Ring-Twrside_1729946543717,AI-Grading Ring-Twrside,PM-BB-TOWER-0010-C2-M-I(15).JPG,12
296592,"1773.0865478515625,2124.532470703125,2108.8164800017266,1757.3705571501641","206.6517333984375,131.00418090820312,57.990307045033205,133.63785953526758",3755,tilted,273020,1101,AI-Grading Ring-Twrside_1731248411475,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C2-B-I(3).JPG,12
298282,"709.8037719726562,2943.136962890625,2940.7822462652675,707.4490553472986","558.8234252929688,566.66650390625,1237.177033497585,1229.3339548843037",3348,ok,274710,1040,AI-CC Ring_1731500841018,AI-CC Ring,PM-BB-TOWER-0019-C1-B-I(8).JPG,0
263497,"1535,1710,1710,1535","1383,1383,1543,1543",3662,ok,239925,1163,Ai-Copper Bond_1729664295326,Ai-Copper Bond,PM-BB-TOWER-0007-C1-0-EP(3).JPG,0
296233,"1105.8822021484375,2011.7645263671875,2008.8326188062797,1102.9502945875297","2701.960693359375,2690.196044921875,2464.4380675560724,2476.2027159935724",3755,tilted,272661,1101,AI-Grading Ring-Twrside_1731216889648,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C1-T-I(9).JPG,12
298633,"1364.7056884765625,2423.529052734375,2415.8720917247397,1357.0487274669272","2647.05859375,2615.68603515625,2357.2637202536903,2388.6362788474403",3563,ok,275061,1101,AI-Grading Ring-Twrside_1731573190143,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C2-B-I(3).JPG,0
168384,"1922.6185302734375,2055.623291015625,2055.925125366101,1922.9203646239134","2151.64501953125,2150.885009765625,2203.7072330903534,2204.4672428559784",3324,loose,144814,1036,AI-Grading Ring _1728362969527,AI-Grading Ring ,PM-BB-TOWER-0005-C1-M-I(6).JPG,4
298463,"1259.25927734375,1803.92138671875,1809.8809576967224,1265.2188483217224","2959.88671875,2990.387939453125,2883.967526597324,2853.466305894199",3565,ok,274891,1103,AI-Grading Ring-lineside_1731565426945,AI-Grading Ring-lineside,PM-BB-TOWER-0019-C1-T-I(3).JPG,0
266277,"864.236328125,1903.633544921875,1917.0127533122893,877.6155365154143","2254.27587890625,2317.81982421875,2098.9742379783484,2035.4302926658484",3755,tilted,242705,1101,AI-Grading Ring-Twrside_1729935483481,AI-Grading Ring-Twrside,PM-BB-TOWER-0010-C1-B-I(3).JPG,12
298703,"1702.5311279296875,1845.6224365234375,1866.4342837377221,1723.3429751439721","2310.427490234375,2411.295166015625,2381.7713921298905,2280.9037163486405",3540,ok,275131,1090,AI-Armour Rod for Sus. Fitting_1731574666473,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0019-C2-B-I(15).JPG,0
265782,"1833.283447265625,1965.0213623046875,1971.4768257003602,1839.7389106612977","1007.2783813476562,1030.0792236328125,992.7810713224244,969.9802290372681",3755,tilted,242210,1101,AI-Grading Ring-Twrside_1729852281550,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-M-I(11).JPG,12
172577,"413.7340393066406,565.2114868164062,571.4174433017442,419.9399957919786","2058.003173828125,2044.2803955078125,2112.7841945063133,2126.5069728266258",3645,bush found,149006,1019,AI-Chimney  Normal_1728869464519,AI-Chimney  Normal,PM-BB-TOWER-0007-C1-0-TB(7).JPG,3
265822,"2675.762939453125,2649.901123046875,2646.5682086580587,2672.4300250643087","673.3842163085938,665.46728515625,676.3547386862458,684.2716698385896",3425,ok,242250,1061,AI-Step Bolts_1729854009922,AI-Step Bolts,PM-BB-TOWER-0009-C1-M-I(5).JPG,0
296232,"1105.8822021484375,2011.7645263671875,2008.8326188062797,1102.9502945875297","2701.960693359375,2690.196044921875,2464.4380675560724,2476.2027159935724",3755,tilted,272660,1101,AI-Grading Ring-Twrside_1731216889552,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C1-T-I(9).JPG,12
169194,"1698.0391845703125,1878.431396484375,1890.3736807193395,1709.981468805277","1223.5294189453125,1215.686279296875,1490.3588167010612,1498.2019563494987",3355,ok,145623,1042,AI-EW Clamp- Susp_1728530417084,AI-EW Clamp- Susp,PM-BB-TOWER-0006-C2-0-EP(2).JPG,0
296124,"1532.760009765625,2117.13720703125,2132.4362989134734,1548.0591016478484","343.0276794433594,407.32806396484375,268.28627593547856,203.9858914139942",3755,tilted,272552,1101,AI-Grading Ring-Twrside_1731212624217,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C1-B-I(14).JPG,12
298859,"1921.568603515625,2531.3720703125,2547.7282410205767,1937.9247742237017","254.90199279785156,317.64703369140625,158.6854733949153,95.94043250136062",3755,tilted,275287,1101,AI-Grading Ring-Twrside_1731577717867,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C2-T-I(12).JPG,12
166538,"1498.0391845703125,1717.6468505859375,1668.700509362764,1449.092843347139","1788.235107421875,1799.9998779296875,2713.659158311532,2701.8943878037194",3673,ok,142968,1175,Ai-gring Bracket_1727867534787,Ai-gring Bracket,PM-BB-TOWER-0002-C2-B-I(15).JPG,0
168443,"1851.8519287109375,2596.949951171875,2577.1237342168924,1832.025711755955","647.1823120117188,734.3283081054688,903.8424075271693,816.6964114334193",3324,loose,144873,1036,AI-Grading Ring _1728378339468,AI-Grading Ring ,PM-BB-TOWER-0005-C1-T-I(14).JPG,4
266227,"2027.5740966796875,2445.081787109375,2440.7789805598522,2023.2712901301647","2715.049072265625,2758.6240234375,2799.8508011284516,2756.2758499565766",3540,ok,242655,1090,AI-Armour Rod for Sus. Fitting_1729922886713,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0010-C1-0-EP(2).JPG,0
296472,"1066.6675415039062,2080.392822265625,2035.0904163996195,1021.3651356379006","2400.000244140625,2625.489990234375,2829.1542140018023,2603.6644679080523",3755,tilted,272900,1101,AI-Grading Ring-Twrside_1731233559003,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C1-M-I(4).JPG,12
123864,"945.3125610351562,1134.1146240234375,1141.0157208211394,952.2136578328583","465.2778015136719,460.9374694824219,761.1313954094944,765.4717274407444",3277,missing,100316,1028,AI-Phase Plate-R_1719382815806,AI-Phase Plate-R,PM-BB-TOWER-0002-C2-0-TB(9).JPG,5
293463,"851.8518676757812,1928.1044311523438,1944.2606502600684,868.0080867835057","2787.607177734375,2892.182373046875,2725.9080268329685,2621.3328315204685",3755,tilted,269891,1101,AI-Grading Ring-Twrside_1730398050862,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C1-M-I(1).JPG,12
265046,"3620.594970703125,3996.35205078125,3989.0660075355845,3613.3089274574595","1682.2052001953125,1756.079833984375,1793.139677057595,1719.2650432685325",3481,ok,241474,1074,AI-Dead End Joints for Conductor_1729757559417,AI-Dead End Joints for Conductor,PM-BB-TOWER-0008-C1-T-I-BHOPAL(1).JPG,0
167175,"27.45109748840332,1450.9803466796875,1487.1183269511616,63.5890777598774","1886.2744140625,1780.39208984375,2266.247234247835,2372.129558466585",3331,ok,143605,1037,AI-Insulator Long Rod_1728057061474,AI-Insulator Long Rod,PM-BB-TOWER-AP1-C1-M-I(6).JPG,0
297978,"3833.889404296875,3726.08740234375,3792.685210458179,3900.487212411304","1384.023193359375,1534.50830078125,1582.216523630828,1431.731416208953",3755,tilted,274406,1101,AI-Grading Ring-Twrside_1731492208375,AI-Grading Ring-Twrside,PM-BB-TOWER-0018-C2-T-I-BHOPAL(2).JPG,12
292704,"1166.1326904296875,2103.32177734375,2103.32177734375,1166.1326904296875","2586.643310546875,2586.643310546875,2358.64990234375,2358.64990234375",3755,tilted,269132,1101,AI-Grading Ring-Twrside_1730273328250,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-M-I(2).JPG,12
292575,"2012.4256591796875,2912.425537109375,2911.613878604035,2011.6140006743478","2860.571533203125,2856.64990234375,2670.3772566203415,2674.2988874797165",3340,ok,269003,1039,AI-Arcing Horn_1730264755083,AI-Arcing Horn,PM-BB-TOWER-0012-C1-B-I(8).JPG,0
265953,"1995.119140625,2128.09326171875,2135.7685667301457,2002.7944456363957","994.8825073242188,1019.50732421875,978.0606429139457,953.4358260194144",3755,tilted,242381,1101,AI-Grading Ring-Twrside_1729858149651,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-T-I(10).JPG,12
293743,"965.7772216796875,1092.864990234375,1099.901734562836,972.8139660081486","1113.462158203125,1120.2705078125,988.9194189432459,982.1110693338709",3684,ok,270171,1183,Ai-Suspension clamp_1730516457982,Ai-Suspension clamp,PM-BB-TOWER-0014-C1-B-I(11).JPG,0
298287,"1398.69287109375,2196.078369140625,2255.7333565933877,1458.3478585465125","2732.461669921875,2993.8994140625,2811.951615983984,2550.513871843359",3541,"loose, deformed",274715,1090,AI-Armour Rod for Sus. Fitting_1731500917363,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0019-C1-B-I(8).JPG,4
169004,"1760.784423828125,1976.470703125,1882.739185382811,1667.052906085936","1047.05859375,1062.7449951171875,2351.54296996376,2335.8565685965723",3331,ok,145433,1037,AI-Insulator Long Rod_1728463716517,AI-Insulator Long Rod,PM-BB-TOWER-0006-C1-B-I(8).JPG,0
266025,"1454.9869384765625,1470.588134765625,1614.7523240931355,1599.151127804073","53.214378356933594,2456.759033203125,2455.8232761698546,52.27862132366309",3331,ok,242453,1037,AI-Insulator Long Rod_1729867336321,AI-Insulator Long Rod,PM-BB-TOWER-0009-C2-B-I(14).JPG,0
243139,"1643.1373291015625,2280.39208984375,2266.700008215092,1629.4452474729048","827.4510498046875,845.097900390625,1339.5399063361979,1321.8930557502604",3856,ok,219568,1259,AI-EW jumper _1729577089444,AI-EW jumper ,PM-BB-TOWER-0007-C1-0-EP(3).JPG,0
169214,"1772.549072265625,2784.313720703125,2713.4461281016215,1701.6814796641215","1145.0980224609375,1494.1175537109375,1699.5539791662022,1350.5344479162022",3416,bend/deformed,145643,1057,AI-MSCJ for Conductor_1728531263797,AI-MSCJ for Conductor,PM-BB-TOWER-0006-C2-B-MJ(1).JPG,9
172604,"2009.1932373046875,2042.91357421875,2043.1747619846399,2009.4544250705774","2582.94970703125,2581.972412109375,2590.984368752655,2591.96166367453",3648,ok,149033,1147,ai-bolts_1728871534403,ai-bolts,PM-BB-TOWER-0007-C1-0-TB(6).JPG,0
175412,"2298.0394287109375,2478.4315185546875,2056.1633632233707,1875.7712733796207","80.39221572875977,182.35296630859375,929.4427492053793,827.4819986255453",3648,ok,151841,1147,ai-bolts_1729515434443,ai-bolts,PM-BB-TOWER-0007-C2-0-TB(14).JPG,0
293030,"1993.5283203125,1997.5601806640625,1972.4511511156077,1968.4192907640452","851.5275268554688,887.0804443359375,889.9279209391794,854.3750034587107",3453,ok,269458,1069,AI-D-Shackle_1730351019420,AI-D-Shackle,PM-BB-TOWER-0012-C1-M-I(3).JPG,0
331436,"1489.055908203125,1491.7919921875,2026.8009993850128,2024.0649154006378","2214.774169921875,2718.1943359375,2715.286566891069,2211.866400875444",4313,cap open,307833,1052,AI-Spacer Damper- Quad_1735283956690,AI-Spacer Damper- Quad,PM_PB_TOWER_355_C1_B_LSP_7_1_.jpg,1
295426,"699.9999389648438,2276.470458984375,2379.38631681302,802.9157967934891","1343.13720703125,1205.8822021484375,2387.943403107218,2525.1984079900303",3232,damaged,271854,1019,AI-Chimney  Normal_1731043234476,AI-Chimney  Normal,PM-BB-TOWER-0015-C2-0-TB(5).JPG,2
168631,"675.9420166015625,1409.3031005859375,1420.2904944327374,686.9294104483623","271.3966369628906,231.47152709960938,433.2925637666366,473.21767362991784",3540,ok,145060,1090,AI-Armour Rod for Sus. Fitting_1728401717794,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0006-C1-B-I(15).JPG,0
293767,"1698.0391845703125,1721.568603515625,1441.823692298231,1418.2942733529185","19.607900619506836,2882.3525390625,2884.6518133761997,21.907174933206466",3331,ok,270195,1037,AI-Insulator Long Rod_1730517605135,AI-Insulator Long Rod,PM-BB-TOWER-0014-C1-B-I(17).JPG,0
293444,"1933.333251953125,2564.70556640625,2589.47657093163,1958.1042564785046","258.8235168457031,352.9411315917969,186.76898091936513,92.65136617327138",3755,tilted,269872,1101,AI-Grading Ring-Twrside_1730397504785,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C1-M-I(4).JPG,12
169214,"1772.549072265625,2784.313720703125,2713.4461281016215,1701.6814796641215","1145.0980224609375,1494.1175537109375,1699.5539791662022,1350.5344479162022",3416,bend/deformed,145643,1057,AI-MSCJ for Conductor_1728531263797,AI-MSCJ for Conductor,PM-BB-TOWER-0006-C2-B-MJ(1).JPG,9
296232,"1105.8822021484375,2011.7645263671875,2008.8326188062797,1102.9502945875297","2701.960693359375,2690.196044921875,2464.4380675560724,2476.2027159935724",3755,tilted,272660,1101,AI-Grading Ring-Twrside_1731216889552,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C1-T-I(9).JPG,12
292378,"1917.6468505859375,2796.078369140625,2818.294832472561,1939.8633139178735","1937.2547607421875,2031.3724365234375,1824.0188075733804,1729.9011317921304",3755,tilted,268806,1101,AI-Grading Ring-Twrside_1730214041135,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C2-B-I(5).JPG,12
298014,"219.60787963867188,325.490234375,263.31044835329635,157.42809361696823","1321.568603515625,1764.7056884765625,1779.5628114401243,1336.4257264791868",3756,tilted,274442,1103,AI-Grading Ring-lineside_1731492734043,AI-Grading Ring-lineside,PM-BB-TOWER-0018-C2-T-I-BHOPAL(4).JPG,12
293436,"1911.2315673828125,1925.30615234375,1872.832379488349,1858.7577945274115","1014.9841918945312,1098.1119995117188,1106.9964702495417,1023.8686626323541",3686,ok,269864,1185,AI-Bird Guard _1730397261509,AI-Bird Guard ,PM-BB-TOWER-0013-C1-M-I(6).JPG,0
265112,"100.09102630615234,927.6751708984375,931.008605287002,103.42446069471677","136.3384552001953,110.300537109375,216.24976997016887,242.28768806098918",3331,ok,241540,1037,AI-Insulator Long Rod_1729760981971,AI-Insulator Long Rod,PM-BB-TOWER-0008-C1-T-I-BHOPAL(13).JPG,0
